whrswk,hhi,whi,hhi2,education,race,hispanic,experience,kidslt6,kids618,husby,region,wght,experience_whrswk,whrswk_husby,adjusted_experience,education_level,experience_education,family_responsibility_index,hours_per_dependent,hours_per_child_lt6,experience_squared,hours_worked_bracket,career_stage
40,yes,no,yes,12years,black,no,10.0,0,3,14.0,south,184140,400.0,560.0,10.0,3,30.0,3,10.0,40.0,100.0,fulltime,Mid
40,no,yes,yes,12years,white,no,7.0,1,0,14.0,south,170050,280.0,560.0,3.5,3,21.0,1,20.0,20.0,49.0,fulltime,Mid
37,no,yes,no,12years,white,no,23.0,0,0,60.0,south,96745,851.0,2220.0,23.0,3,69.0,0,37.0,37.0,529.0,fulltime,Late
40,no,no,no,12years,white,no,24.0,0,0,0.0,south,96745,960.0,0.0,24.0,3,72.0,0,40.0,40.0,576.0,fulltime,Late
40,no,no,no,12years,other,no,21.0,0,0,2.8,south,38730,840.0,112.0,21.0,3,63.0,0,40.0,40.0,441.0,fulltime,Late
0,no,no,no,9-11years,white,no,21.5,1,2,13.1,south,95471,0.0,0.0,10.75,2,43.0,3,0.0,0.0,462.25,,Late
35,no,no,no,12years,white,no,18.0,0,1,25.0,south,95471,630.0,875.0,18.0,3,54.0,1,17.5,35.0,324.0,fulltime,Late
32,yes,yes,yes,9-11years,white,no,23.5,1,1,27.2,south,95471,752.0,870.4,11.75,2,47.0,2,10.666666666666666,16.0,552.25,fulltime,Late
15,no,no,no,9-11years,white,no,22.5,0,0,0.0,south,95471,337.5,0.0,22.5,2,45.0,0,15.0,15.0,506.25,parttime,Late
0,no,no,no,16years,white,no,13.0,3,0,54.0,south,105686,0.0,0.0,3.25,5,65.0,3,0.0,0.0,169.0,,Mid
60,no,no,no,16years,white,no,31.0,0,0,50.0,south,95895,1860.0,3000.0,31.0,5,155.0,0,60.0,60.0,961.0,fulltime,Very Late
0,yes,no,yes,16years,white,no,41.0,0,0,0.0,south,101040,0.0,0.0,41.0,5,205.0,0,0.0,0.0,1681.0,,Very Late
40,no,yes,yes,12years,black,no,24.0,0,1,18.0,south,79808,960.0,720.0,24.0,3,72.0,1,20.0,40.0,576.0,fulltime,Late
0,no,no,no,9-11years,black,no,17.5,1,3,0.35,south,120270,0.0,0.0,8.75,2,35.0,4,0.0,0.0,306.25,,Late
30,yes,yes,yes,12years,black,no,28.0,0,0,23.338,south,98838,840.0,700.14,28.0,3,84.0,0,30.0,30.0,784.0,parttime,Late
40,yes,no,yes,12years,black,no,20.0,1,1,17.9,south,96165,800.0,716.0,10.0,3,60.0,2,13.333333333333334,20.0,400.0,fulltime,Late
0,yes,no,yes,13-15years,white,no,45.0,0,0,69.0,south,103800,0.0,0.0,45.0,4,180.0,0,0.0,0.0,2025.0,,Very Late
35,yes,no,yes,9-11years,white,no,16.5,0,1,21.9,south,103753,577.5,766.5,16.5,2,33.0,1,17.5,35.0,272.25,fulltime,Late
42,no,yes,yes,13-15years,white,no,38.0,0,0,13.0,south,96371,1596.0,546.0,38.0,4,152.0,0,42.0,42.0,1444.0,fulltime,Very Late
40,no,no,no,9-11years,black,no,5.5,0,0,14.64,south,528854,220.0,585.6,5.5,2,11.0,0,40.0,40.0,30.25,fulltime,Mid
16,no,no,no,12years,white,no,27.0,0,0,21.0,south,337121,432.0,336.0,27.0,3,81.0,0,16.0,16.0,729.0,parttime,Late
40,no,yes,no,12years,white,no,22.0,1,1,29.999,south,212198,880.0,1199.96,11.0,3,66.0,2,13.333333333333334,20.0,484.0,fulltime,Late
40,yes,no,yes,12years,white,no,5.0,0,0,28.0,south,248233,200.0,1120.0,5.0,3,15.0,0,40.0,40.0,25.0,fulltime,Early
60,no,yes,no,>16years,white,no,11.0,0,0,6.0,south,103753,660.0,360.0,11.0,6,66.0,0,60.0,60.0,121.0,fulltime,Mid
45,no,yes,no,16years,white,no,41.0,0,0,0.0,south,101040,1845.0,0.0,41.0,5,205.0,0,45.0,45.0,1681.0,fulltime,Very Late
40,no,yes,yes,12years,white,no,21.0,0,2,36.0,south,95471,840.0,1440.0,21.0,3,63.0,2,13.333333333333334,40.0,441.0,fulltime,Late
40,yes,yes,yes,13-15years,black,no,15.0,1,1,38.0,south,120270,600.0,1520.0,7.5,4,60.0,2,13.333333333333334,20.0,225.0,fulltime,Mid
20,yes,no,yes,12years,white,no,16.0,0,2,52.0,south,103753,320.0,1040.0,16.0,3,48.0,2,6.666666666666667,20.0,256.0,parttime,Late
40,no,no,yes,16years,white,no,15.0,1,0,36.2,south,95471,600.0,1448.0,7.5,5,75.0,1,20.0,20.0,225.0,fulltime,Mid
40,no,yes,yes,16years,white,no,10.0,1,0,26.0,south,105686,400.0,1040.0,5.0,5,50.0,1,20.0,20.0,100.0,fulltime,Mid
0,no,no,yes,9-11years,white,no,43.5,0,1,30.0,south,96371,0.0,0.0,43.5,2,87.0,1,0.0,0.0,1892.25,,Very Late
25,yes,no,yes,12years,white,no,9.0,1,0,20.0,south,104787,225.0,500.0,4.5,3,27.0,1,12.5,12.5,81.0,parttime,Mid
40,yes,yes,yes,13-15years,white,no,37.0,0,0,1.0,south,96371,1480.0,40.0,37.0,4,148.0,0,40.0,40.0,1369.0,fulltime,Very Late
0,no,no,no,<9years,white,no,49.0,0,0,0.0,south,101040,0.0,0.0,49.0,1,49.0,0,0.0,0.0,2401.0,,Very Late
30,no,yes,yes,13-15years,white,no,14.0,0,0,16.0,south,105686,420.0,480.0,14.0,4,56.0,0,30.0,30.0,196.0,parttime,Mid
3,yes,no,yes,13-15years,white,no,7.0,2,0,21.0,south,104787,21.0,63.0,2.3333333333333335,4,28.0,2,1.0,1.0,49.0,parttime,Mid
40,no,yes,yes,13-15years,white,no,10.0,1,0,29.0,south,106165,400.0,1160.0,5.0,4,40.0,1,20.0,20.0,100.0,fulltime,Mid
40,no,yes,yes,13-15years,white,no,42.0,0,0,9.0,south,99192,1680.0,360.0,42.0,4,168.0,0,40.0,40.0,1764.0,fulltime,Very Late
0,no,no,yes,12years,white,no,34.0,0,1,30.0,south,94142,0.0,0.0,34.0,3,102.0,1,0.0,0.0,1156.0,,Very Late
0,yes,no,yes,12years,white,no,31.0,0,1,26.0,south,91722,0.0,0.0,31.0,3,93.0,1,0.0,0.0,961.0,,Very Late
0,no,no,no,<9years,white,yes,34.0,0,1,8.84,south,95511,0.0,0.0,34.0,1,34.0,1,0.0,0.0,1156.0,,Very Late
0,no,no,yes,<9years,white,no,42.0,0,0,0.0,south,110263,0.0,0.0,42.0,1,42.0,0,0.0,0.0,1764.0,,Very Late
0,no,no,yes,<9years,white,no,6.0,0,0,8.84,south,192552,0.0,0.0,6.0,1,6.0,0,0.0,0.0,36.0,,Mid
0,no,no,no,<9years,white,no,32.0,0,1,11.44,south,91722,0.0,0.0,32.0,1,32.0,1,0.0,0.0,1024.0,,Very Late
0,yes,no,yes,13-15years,white,no,21.0,0,0,15.6,south,93850,0.0,0.0,21.0,4,84.0,0,0.0,0.0,441.0,,Late
40,no,yes,yes,13-15years,white,no,9.0,1,0,15.0,south,104906,360.0,600.0,4.5,4,36.0,1,20.0,20.0,81.0,fulltime,Mid
0,no,no,no,16years,white,no,43.0,0,0,0.0,south,219268,0.0,0.0,43.0,5,215.0,0,0.0,0.0,1849.0,,Very Late
0,no,no,no,12years,white,no,10.0,1,1,0.0,south,106187,0.0,0.0,5.0,3,30.0,2,0.0,0.0,100.0,,Mid
35,no,no,no,13-15years,white,no,13.0,0,2,20.0,south,283763,455.0,700.0,13.0,4,52.0,2,11.666666666666666,35.0,169.0,fulltime,Mid
44,yes,no,yes,13-15years,black,no,33.0,0,0,36.0,south,334313,1452.0,1584.0,33.0,4,132.0,0,44.0,44.0,1089.0,fulltime,Very Late
0,no,no,no,<9years,black,no,47.0,0,0,0.0,south,349965,0.0,0.0,47.0,1,47.0,0,0.0,0.0,2209.0,,Very Late
24,no,yes,yes,13-15years,white,no,3.0,0,0,20.433,south,200789,72.0,490.392,3.0,4,12.0,0,24.0,24.0,9.0,parttime,Early
45,no,no,no,16years,white,yes,9.0,1,0,36.0,south,102011,405.0,1620.0,4.5,5,45.0,1,22.5,22.5,81.0,fulltime,Mid
0,no,no,no,12years,white,no,8.0,0,0,0.0,south,271625,0.0,0.0,8.0,3,24.0,0,0.0,0.0,64.0,,Mid
0,yes,no,yes,9-11years,white,no,43.5,0,0,50.0,south,249811,0.0,0.0,43.5,2,87.0,0,0.0,0.0,1892.25,,Very Late
0,yes,no,yes,13-15years,white,no,39.0,0,0,41.0,south,249811,0.0,0.0,39.0,4,156.0,0,0.0,0.0,1521.0,,Very Late
50,no,yes,yes,16years,white,no,11.0,0,0,50.0,south,273956,550.0,2500.0,11.0,5,55.0,0,50.0,50.0,121.0,fulltime,Mid
60,yes,no,yes,>16years,white,no,27.0,0,0,57.0,south,248576,1620.0,3420.0,27.0,6,162.0,0,60.0,60.0,729.0,fulltime,Late
40,no,no,no,13-15years,white,no,28.0,0,0,61.98,south,247880,1120.0,2479.2,28.0,4,112.0,0,40.0,40.0,784.0,fulltime,Late
0,no,no,no,<9years,white,no,16.0,3,0,13.0,south,144010,0.0,0.0,4.0,1,16.0,3,0.0,0.0,256.0,,Late
28,yes,no,yes,13-15years,white,no,30.0,0,1,72.3,south,340289,840.0,2024.3999999999999,30.0,4,120.0,1,14.0,28.0,900.0,parttime,Late
40,no,yes,no,13-15years,white,no,24.0,0,0,31.2,south,344270,960.0,1248.0,24.0,4,96.0,0,40.0,40.0,576.0,fulltime,Late
40,no,no,no,12years,black,no,26.0,0,0,36.0,south,289290,1040.0,1440.0,26.0,3,78.0,0,40.0,40.0,676.0,fulltime,Late
20,no,no,no,12years,black,no,32.0,0,3,15.0,south,358270,640.0,300.0,32.0,3,96.0,3,5.0,20.0,1024.0,parttime,Very Late
40,no,yes,no,13-15years,black,no,19.0,0,0,15.0,south,348580,760.0,600.0,19.0,4,76.0,0,40.0,40.0,361.0,fulltime,Late
50,no,no,no,9-11years,white,no,20.5,1,2,26.0,south,339736,1025.0,1300.0,10.25,2,41.0,3,12.5,25.0,420.25,fulltime,Late
40,yes,no,yes,16years,white,no,15.0,1,1,38.0,south,339736,600.0,1520.0,7.5,5,75.0,2,13.333333333333334,20.0,225.0,fulltime,Mid
40,no,yes,no,13-15years,white,no,27.0,0,0,0.0,south,340289,1080.0,0.0,27.0,4,108.0,0,40.0,40.0,729.0,fulltime,Late
32,yes,yes,yes,>16years,white,no,38.0,0,0,82.5,south,359552,1216.0,2640.0,38.0,6,228.0,0,32.0,32.0,1444.0,fulltime,Very Late
33,yes,no,yes,12years,white,no,20.0,0,1,41.0,south,339736,660.0,1353.0,20.0,3,60.0,1,16.5,33.0,400.0,fulltime,Late
38,yes,yes,yes,12years,white,no,27.0,0,1,23.0,south,344270,1026.0,874.0,27.0,3,81.0,1,19.0,38.0,729.0,fulltime,Late
0,no,no,no,13-15years,white,no,5.0,1,0,0.0,south,149906,0.0,0.0,2.5,4,20.0,1,0.0,0.0,25.0,,Early
20,yes,no,yes,13-15years,white,no,17.0,0,0,65.0,south,158696,340.0,1300.0,17.0,4,68.0,0,20.0,20.0,289.0,parttime,Late
32,yes,no,yes,12years,white,no,42.0,0,1,10.4,south,160193,1344.0,332.8,42.0,3,126.0,1,16.0,32.0,1764.0,fulltime,Very Late
40,yes,yes,yes,16years,white,no,21.0,0,2,18.0,south,160814,840.0,720.0,21.0,5,105.0,2,13.333333333333334,40.0,441.0,fulltime,Late
0,no,no,no,9-11years,white,no,34.5,0,1,0.0,south,159401,0.0,0.0,34.5,2,69.0,1,0.0,0.0,1190.25,,Very Late
50,no,yes,no,12years,white,no,10.0,1,0,40.0,south,286681,500.0,2000.0,5.0,3,30.0,1,25.0,25.0,100.0,fulltime,Mid
40,no,yes,no,12years,white,no,12.0,0,1,0.0,south,273240,480.0,0.0,12.0,3,36.0,1,20.0,40.0,144.0,fulltime,Mid
35,no,no,no,12years,white,no,40.0,0,0,7.0,south,201748,1400.0,245.0,40.0,3,120.0,0,35.0,35.0,1600.0,fulltime,Very Late
0,yes,no,yes,13-15years,white,no,44.0,0,0,0.0,south,221346,0.0,0.0,44.0,4,176.0,0,0.0,0.0,1936.0,,Very Late
0,yes,no,yes,12years,white,no,27.0,0,1,6.0,south,92848,0.0,0.0,27.0,3,81.0,1,0.0,0.0,729.0,,Late
0,no,no,no,9-11years,black,no,33.5,0,0,0.0,south,150353,0.0,0.0,33.5,2,67.0,0,0.0,0.0,1122.25,,Very Late
40,yes,yes,yes,12years,white,no,23.0,1,1,28.0,south,425766,920.0,1120.0,11.5,3,69.0,2,13.333333333333334,20.0,529.0,fulltime,Late
0,no,yes,no,12years,white,no,34.0,0,0,60.0,south,422025,0.0,0.0,34.0,3,102.0,0,0.0,0.0,1156.0,,Very Late
30,yes,no,yes,9-11years,white,no,42.5,0,0,0.0,south,424122,1275.0,0.0,42.5,2,85.0,0,30.0,30.0,1806.25,parttime,Very Late
60,no,yes,no,13-15years,white,no,30.0,0,0,0.0,south,298376,1800.0,0.0,30.0,4,120.0,0,60.0,60.0,900.0,fulltime,Late
20,yes,no,yes,16years,white,no,3.0,1,0,35.0,south,348477,60.0,700.0,1.5,5,15.0,1,10.0,10.0,9.0,parttime,Early
60,yes,no,yes,16years,white,no,30.0,0,0,0.0,south,229198,1800.0,0.0,30.0,5,150.0,0,60.0,60.0,900.0,fulltime,Late
40,no,yes,yes,>16years,white,no,12.0,1,0,10.0,south,228184,480.0,400.0,6.0,6,72.0,1,20.0,20.0,144.0,fulltime,Mid
0,yes,no,yes,13-15years,white,no,24.0,0,1,0.0,south,231229,0.0,0.0,24.0,4,96.0,1,0.0,0.0,576.0,,Late
16,yes,no,yes,16years,white,no,24.0,0,0,0.0,south,228556,384.0,0.0,24.0,5,120.0,0,16.0,16.0,576.0,parttime,Late
0,no,no,no,9-11years,black,no,30.5,0,0,0.0,south,229014,0.0,0.0,30.5,2,61.0,0,0.0,0.0,930.25,,Very Late
0,yes,no,yes,<9years,black,no,46.0,0,0,62.0,south,185571,0.0,0.0,46.0,1,46.0,0,0.0,0.0,2116.0,,Very Late
40,yes,no,yes,16years,black,no,16.0,0,3,13.8,south,216952,640.0,552.0,16.0,5,80.0,3,10.0,40.0,256.0,fulltime,Late
0,yes,no,yes,12years,black,no,39.0,0,0,0.0,south,180685,0.0,0.0,39.0,3,117.0,0,0.0,0.0,1521.0,,Very Late
40,yes,no,yes,12years,white,no,1.0,0,0,8.34,south,238804,40.0,333.6,1.0,3,3.0,0,40.0,40.0,1.0,fulltime,Early
40,no,yes,yes,13-15years,white,no,30.0,0,0,35.0,south,256325,1200.0,1400.0,30.0,4,120.0,0,40.0,40.0,900.0,fulltime,Late
40,no,yes,no,16years,white,yes,17.0,0,1,13.08,south,88719,680.0,523.2,17.0,5,85.0,1,20.0,40.0,289.0,fulltime,Late
0,yes,yes,yes,12years,white,no,45.0,0,0,0.0,south,132468,0.0,0.0,45.0,3,135.0,0,0.0,0.0,2025.0,,Very Late
0,yes,no,yes,12years,white,no,16.0,2,1,22.0,south,152002,0.0,0.0,5.333333333333333,3,48.0,3,0.0,0.0,256.0,,Late
20,yes,no,yes,13-15years,white,no,21.0,0,0,40.0,south,256468,420.0,800.0,21.0,4,84.0,0,20.0,20.0,441.0,parttime,Late
40,no,yes,no,12years,white,no,15.0,1,1,16.0,south,280170,600.0,640.0,7.5,3,45.0,2,13.333333333333334,20.0,225.0,fulltime,Mid
10,yes,no,yes,12years,white,no,23.0,0,0,35.0,south,254561,230.0,350.0,23.0,3,69.0,0,10.0,10.0,529.0,parttime,Late
40,no,no,no,12years,white,no,38.0,0,0,22.5,south,253578,1520.0,900.0,38.0,3,114.0,0,40.0,40.0,1444.0,fulltime,Very Late
0,yes,no,yes,9-11years,white,no,34.5,0,0,21.0,south,159401,0.0,0.0,34.5,2,69.0,0,0.0,0.0,1190.25,,Very Late
40,no,yes,no,13-15years,white,no,37.0,0,0,0.0,south,160193,1480.0,0.0,37.0,4,148.0,0,40.0,40.0,1369.0,fulltime,Very Late
20,yes,no,yes,13-15years,white,no,17.0,0,2,22.247,south,95088,340.0,444.94,17.0,4,68.0,2,6.666666666666667,20.0,289.0,parttime,Late
40,yes,yes,yes,13-15years,white,no,26.0,0,2,20.0,south,87266,1040.0,800.0,26.0,4,104.0,2,13.333333333333334,40.0,676.0,fulltime,Late
55,no,no,no,>16years,white,no,9.0,2,0,36.0,south,96446,495.0,1980.0,3.0,6,54.0,2,18.333333333333332,18.333333333333332,81.0,fulltime,Mid
0,no,no,no,16years,white,no,13.0,2,0,0.0,south,96446,0.0,0.0,4.333333333333333,5,65.0,2,0.0,0.0,169.0,,Mid
0,yes,no,yes,13-15years,white,yes,19.0,0,1,34.0,south,91507,0.0,0.0,19.0,4,76.0,1,0.0,0.0,361.0,,Late
40,no,yes,no,13-15years,white,no,16.0,0,1,32.0,south,91507,640.0,1280.0,16.0,4,64.0,1,20.0,40.0,256.0,fulltime,Late
35,yes,no,yes,12years,white,no,20.0,0,3,37.0,south,91507,700.0,1295.0,20.0,3,60.0,3,8.75,35.0,400.0,fulltime,Late
0,no,no,yes,13-15years,white,no,9.0,1,3,13.8,south,100348,0.0,0.0,4.5,4,36.0,4,0.0,0.0,81.0,,Mid
0,no,no,no,<9years,white,yes,51.0,0,0,0.0,south,116091,0.0,0.0,51.0,1,51.0,0,0.0,0.0,2601.0,,
40,no,yes,no,13-15years,white,no,36.0,0,0,0.0,south,131387,1440.0,0.0,36.0,4,144.0,0,40.0,40.0,1296.0,fulltime,Very Late
40,yes,yes,yes,13-15years,white,no,26.0,0,1,28.672,south,130371,1040.0,1146.88,26.0,4,104.0,1,20.0,40.0,676.0,fulltime,Late
33,no,no,no,12years,white,no,39.0,0,0,0.0,south,131387,1287.0,0.0,39.0,3,117.0,0,33.0,33.0,1521.0,fulltime,Very Late
24,yes,no,yes,12years,white,no,4.0,1,0,23.044,south,299366,96.0,553.056,2.0,3,12.0,1,12.0,12.0,16.0,parttime,Early
65,no,yes,no,12years,white,no,21.0,0,1,0.0,south,248540,1365.0,0.0,21.0,3,63.0,1,32.5,65.0,441.0,overtime,Late
40,no,yes,no,13-15years,white,no,23.0,0,2,27.032,south,251857,920.0,1081.28,23.0,4,92.0,2,13.333333333333334,40.0,529.0,fulltime,Late
50,yes,no,yes,16years,white,no,7.0,1,0,60.0,south,127814,350.0,3000.0,3.5,5,35.0,1,25.0,25.0,49.0,fulltime,Mid
45,yes,yes,yes,13-15years,white,no,14.0,1,2,40.0,south,124911,630.0,1800.0,7.0,4,56.0,3,11.25,22.5,196.0,fulltime,Mid
40,no,yes,yes,13-15years,black,no,24.0,0,1,27.0,south,96083,960.0,1080.0,24.0,4,96.0,1,20.0,40.0,576.0,fulltime,Late
40,no,yes,no,12years,white,no,40.0,0,0,0.0,south,113902,1600.0,0.0,40.0,3,120.0,0,40.0,40.0,1600.0,fulltime,Very Late
50,no,yes,yes,>16years,black,no,5.0,1,0,80.0,south,140204,250.0,4000.0,2.5,6,30.0,1,25.0,25.0,25.0,fulltime,Early
25,yes,no,yes,12years,white,no,23.0,0,0,32.502,south,217099,575.0,812.5500000000001,23.0,3,69.0,0,25.0,25.0,529.0,parttime,Late
50,yes,yes,yes,16years,white,no,27.0,0,0,50.0,south,198309,1350.0,2500.0,27.0,5,135.0,0,50.0,50.0,729.0,fulltime,Late
30,no,no,no,13-15years,white,no,26.0,0,1,37.0,south,198309,780.0,1110.0,26.0,4,104.0,1,15.0,30.0,676.0,parttime,Late
32,yes,no,yes,12years,white,no,22.0,0,1,39.0,south,239505,704.0,1248.0,22.0,3,66.0,1,16.0,32.0,484.0,fulltime,Late
40,no,yes,no,13-15years,white,no,21.0,0,2,12.2,south,182752,840.0,488.0,21.0,4,84.0,2,13.333333333333334,40.0,441.0,fulltime,Late
40,no,no,no,12years,white,no,10.0,1,1,14.2,south,204281,400.0,568.0,5.0,3,30.0,2,13.333333333333334,20.0,100.0,fulltime,Mid
0,no,no,no,9-11years,white,no,5.5,1,0,17.0,south,289908,0.0,0.0,2.75,2,11.0,1,0.0,0.0,30.25,,Mid
43,no,yes,no,12years,white,no,13.0,0,0,21.0,south,274340,559.0,903.0,13.0,3,39.0,0,43.0,43.0,169.0,fulltime,Mid
60,no,yes,yes,9-11years,white,no,36.5,0,1,30.0,south,248925,2190.0,1800.0,36.5,2,73.0,1,30.0,60.0,1332.25,fulltime,Very Late
0,yes,no,yes,13-15years,white,no,19.0,2,0,75.0,south,201071,0.0,0.0,6.333333333333333,4,76.0,2,0.0,0.0,361.0,,Late
35,no,yes,no,12years,white,no,37.0,0,0,0.2,south,117222,1295.0,7.0,37.0,3,111.0,0,35.0,35.0,1369.0,fulltime,Very Late
40,no,no,no,>16years,white,no,17.0,0,2,4.9,south,256468,680.0,196.0,17.0,6,102.0,2,13.333333333333334,40.0,289.0,fulltime,Late
0,yes,no,yes,16years,white,no,23.0,0,1,60.0,south,256468,0.0,0.0,23.0,5,115.0,1,0.0,0.0,529.0,,Late
0,no,no,no,9-11years,white,no,7.5,1,0,12.0,south,296069,0.0,0.0,3.75,2,15.0,1,0.0,0.0,56.25,,Mid
0,yes,no,yes,13-15years,white,no,16.0,2,2,40.0,south,253091,0.0,0.0,5.333333333333333,4,64.0,4,0.0,0.0,256.0,,Late
0,yes,no,yes,>16years,white,no,38.0,0,0,0.0,south,267854,0.0,0.0,38.0,6,228.0,0,0.0,0.0,1444.0,,Very Late
48,no,no,no,13-15years,black,no,22.0,0,0,18.0,south,204813,1056.0,864.0,22.0,4,88.0,0,48.0,48.0,484.0,fulltime,Late
0,no,no,no,<9years,white,no,45.0,0,0,0.0,south,244575,0.0,0.0,45.0,1,45.0,0,0.0,0.0,2025.0,,Very Late
40,yes,yes,yes,12years,white,no,29.0,0,1,48.0,south,143835,1160.0,1920.0,29.0,3,87.0,1,20.0,40.0,841.0,fulltime,Late
40,no,yes,yes,12years,white,no,32.0,0,1,56.0,south,143835,1280.0,2240.0,32.0,3,96.0,1,20.0,40.0,1024.0,fulltime,Very Late
40,no,yes,no,12years,white,no,29.0,0,0,26.0,south,117686,1160.0,1040.0,29.0,3,87.0,0,40.0,40.0,841.0,fulltime,Late
40,yes,no,yes,12years,white,no,31.0,0,0,35.0,south,117686,1240.0,1400.0,31.0,3,93.0,0,40.0,40.0,961.0,fulltime,Very Late
35,yes,no,yes,16years,white,no,20.0,0,3,99.999,south,262823,700.0,3499.9649999999997,20.0,5,100.0,3,8.75,35.0,400.0,fulltime,Late
0,yes,no,yes,16years,white,no,25.0,0,1,99.999,south,259784,0.0,0.0,25.0,5,125.0,1,0.0,0.0,625.0,,Late
40,no,yes,no,>16years,white,no,22.0,0,2,99.999,south,259784,880.0,3999.96,22.0,6,132.0,2,13.333333333333334,40.0,484.0,fulltime,Late
0,no,no,no,<9years,white,no,44.0,0,0,0.0,south,245836,0.0,0.0,44.0,1,44.0,0,0.0,0.0,1936.0,,Very Late
40,no,yes,no,9-11years,white,no,27.5,0,1,20.84,south,246790,1100.0,833.6,27.5,2,55.0,1,20.0,40.0,756.25,fulltime,Late
40,no,yes,no,16years,white,no,11.0,1,1,25.0,south,274340,440.0,1000.0,5.5,5,55.0,2,13.333333333333334,20.0,121.0,fulltime,Mid
0,no,no,no,9-11years,white,no,44.5,0,0,0.0,south,262279,0.0,0.0,44.5,2,89.0,0,0.0,0.0,1980.25,,Very Late
32,yes,no,yes,13-15years,white,no,14.0,0,0,35.0,south,160918,448.0,1120.0,14.0,4,56.0,0,32.0,32.0,196.0,fulltime,Mid
40,yes,no,yes,>16years,white,no,21.0,0,0,50.0,south,147305,840.0,2000.0,21.0,6,126.0,0,40.0,40.0,441.0,fulltime,Late
0,yes,no,yes,12years,white,no,23.0,1,2,56.0,south,73652,0.0,0.0,11.5,3,69.0,3,0.0,0.0,529.0,,Late
39,no,yes,no,16years,white,no,17.0,0,1,19.0,south,145365,663.0,741.0,17.0,5,85.0,1,19.5,39.0,289.0,fulltime,Late
35,yes,no,yes,9-11years,white,no,39.5,0,0,31.0,south,146736,1382.5,1085.0,39.5,2,79.0,0,35.0,35.0,1560.25,fulltime,Very Late
0,no,no,no,9-11years,white,no,43.5,0,0,0.0,south,146736,0.0,0.0,43.5,2,87.0,0,0.0,0.0,1892.25,,Very Late
24,yes,yes,yes,12years,white,no,30.0,0,1,28.5,south,145601,720.0,684.0,30.0,3,90.0,1,12.0,24.0,900.0,parttime,Late
32,yes,no,yes,12years,white,no,41.0,0,0,32.0,south,146736,1312.0,1024.0,41.0,3,123.0,0,32.0,32.0,1681.0,fulltime,Very Late
0,yes,no,yes,12years,white,no,28.0,0,1,60.0,south,145601,0.0,0.0,28.0,3,84.0,1,0.0,0.0,784.0,,Late
2,yes,no,yes,>16years,white,no,38.0,0,0,0.0,south,153844,76.0,0.0,38.0,6,228.0,0,2.0,2.0,1444.0,parttime,Very Late
0,no,no,no,12years,white,no,24.0,0,2,69.0,south,147305,0.0,0.0,24.0,3,72.0,2,0.0,0.0,576.0,,Late
40,no,yes,yes,13-15years,white,no,23.0,0,1,27.0,south,147305,920.0,1080.0,23.0,4,92.0,1,20.0,40.0,529.0,fulltime,Late
0,yes,no,yes,16years,white,no,22.0,0,2,99.999,south,147305,0.0,0.0,22.0,5,110.0,2,0.0,0.0,484.0,,Late
40,yes,yes,yes,12years,black,no,18.0,0,1,14.5,south,99220,720.0,580.0,18.0,3,54.0,1,20.0,40.0,324.0,fulltime,Late
42,no,yes,yes,13-15years,white,no,11.0,2,0,27.5,south,275132,462.0,1155.0,3.6666666666666665,4,44.0,2,14.0,14.0,121.0,fulltime,Mid
40,yes,yes,yes,>16years,white,no,15.0,1,2,85.0,south,93290,600.0,3400.0,7.5,6,90.0,3,10.0,20.0,225.0,fulltime,Mid
40,no,yes,no,16years,white,no,22.0,0,0,0.0,south,94534,880.0,0.0,22.0,5,110.0,0,40.0,40.0,484.0,fulltime,Late
45,no,yes,yes,>16years,white,no,15.0,0,1,32.0,south,93290,675.0,1440.0,15.0,6,90.0,1,22.5,45.0,225.0,fulltime,Mid
40,yes,yes,yes,13-15years,white,no,24.0,0,1,38.0,south,94534,960.0,1520.0,24.0,4,96.0,1,20.0,40.0,576.0,fulltime,Late
40,yes,no,yes,13-15years,white,no,22.0,0,2,42.0,south,94534,880.0,1680.0,22.0,4,88.0,2,13.333333333333334,40.0,484.0,fulltime,Late
0,yes,no,yes,>16years,black,no,25.0,0,0,30.0,south,110862,0.0,0.0,25.0,6,150.0,0,0.0,0.0,625.0,,Late
40,yes,no,yes,>16years,black,no,19.0,0,1,30.0,south,89517,760.0,1200.0,19.0,6,114.0,1,20.0,40.0,361.0,fulltime,Late
0,no,no,no,9-11years,black,no,41.5,0,0,7.6,south,178962,0.0,0.0,41.5,2,83.0,0,0.0,0.0,1722.25,,Very Late
0,no,no,no,9-11years,white,no,17.5,1,1,3.0,south,175676,0.0,0.0,8.75,2,35.0,2,0.0,0.0,306.25,,Late
65,no,no,yes,12years,white,no,11.0,0,1,13.0,south,179758,715.0,845.0,11.0,3,33.0,1,32.5,65.0,121.0,overtime,Mid
45,yes,no,yes,13-15years,white,no,6.0,0,0,15.0,south,174181,270.0,675.0,6.0,4,24.0,0,45.0,45.0,36.0,fulltime,Mid
0,no,no,no,<9years,white,no,28.0,0,1,0.0,south,160814,0.0,0.0,28.0,1,28.0,1,0.0,0.0,784.0,,Late
45,no,yes,yes,12years,white,no,16.0,1,1,30.0,south,175676,720.0,1350.0,8.0,3,48.0,2,15.0,22.5,256.0,fulltime,Late
0,yes,no,yes,12years,white,no,20.0,0,3,35.0,south,158696,0.0,0.0,20.0,3,60.0,3,0.0,0.0,400.0,,Late
